"timeStamp","sixtyKTemp","threeKTemp","baseTemp"
1450023418,48.532,2.8577,0.27
1450023413,48.531,2.8644,0.27
1450023408,48.533,2.8623,0.27
1450023403,48.533,2.8572,0.27
1450023398,48.533,2.8625,0.28
1450023393,48.534,2.8653,0.28
1450023387,48.534,2.8588,0.28
1450023382,48.535,2.8587,0.28
1450023377,48.535,2.8649,0.28
1450023372,48.536,2.863,0.28
1450023367,48.536,2.8573,0.29
1450023362,48.538,2.862,0.29
1450023356,48.538,2.8653,0.29
1450023351,48.538,2.8581,0.29
1450023346,48.539,2.8596,0.29
1450023341,48.539,2.8653,0.29
1450023336,48.54,2.8623,0.3
1450023331,48.54,2.858,0.3
1450023326,48.54,2.8631,0.3
1450023320,48.541,2.8651,0.3
1450023315,48.54,2.8578,0.3
1450023310,48.54,2.8625,0.31
1450023305,48.54,2.8652,0.31
1450023300,48.541,2.8579,0.31
1450023294,48.541,2.8618,0.31
1450023289,48.542,2.8656,0.31
1450023284,48.542,2.8587,0.31
1450023279,48.542,2.8611,0.32
1450023274,48.542,2.8658,0.32
1450023269,48.543,2.8587,0.32
1450023263,48.542,2.8605,0.32
1450023258,48.542,2.8659,0.33
1450023253,48.542,2.8598,0.33
1450023248,48.541,2.8598,0.33
1450023243,48.541,2.866,0.33
1450023238,48.542,2.8626,0.33
1450023232,48.542,2.858,0.34
1450023227,48.542,2.8646,0.34
1450023222,48.543,2.8652,0.34
1450023217,48.543,2.858,0.34
1450023212,48.545,2.8626,0.34
1450023207,48.545,2.8656,0.35
1450023201,48.545,2.8597,0.35
1450023196,48.546,2.8587,0.35
1450023191,48.545,2.8653,0.35
1450023186,48.545,2.8623,0.35
1450023181,48.545,2.8578,0.36
1450023176,48.546,2.8635,0.36
1450023171,48.546,2.8659,0.36
1450023165,48.546,2.8589,0.36
1450023160,48.546,2.8602,0.37
1450023155,48.547,2.8661,0.37
1450023150,48.547,2.863,0.37
1450023145,48.546,2.8584,0.37
1450023140,48.547,2.8649,0.37
1450023134,48.547,2.8657,0.38
1450023129,48.547,2.8582,0.38
1450023124,48.547,2.861,0.38
1450023119,48.546,2.8662,0.38
1450023114,48.546,2.8618,0.39
1450023109,48.546,2.8589,0.39
1450023104,48.546,2.8654,0.39
1450023098,48.546,2.8648,0.39
1450023093,48.547,2.8582,0.39
1450023088,48.548,2.8623,0.4
1450023083,48.549,2.8664,0.4
1450023078,48.549,2.8594,0.4
1450023073,48.549,2.8614,0.41
1450023067,48.55,2.8664,0.41
1450023062,48.549,2.86,0.41
1450023057,48.549,2.8607,0.41
1450023052,48.549,2.8666,0.42
1450023047,48.549,2.8609,0.42
1450023042,48.549,2.8598,0.42
1450023036,48.549,2.8662,0.42
1450023031,48.55,2.862,0.43
1450023026,48.55,2.8593,0.43
1450023021,48.55,2.8658,0.43
1450023016,48.551,2.8648,0.43
1450023010,48.551,2.8589,0.44
1450023005,48.551,2.8641,0.44
1450023000,48.552,2.8658,0.44
1450022995,48.552,2.8587,0.44
1450022990,48.553,2.8619,0.45
1450022985,48.554,2.8667,0.45
1450022980,48.554,2.8604,0.45
1450022974,48.554,2.8597,0.45
1450022969,48.554,2.8662,0.46
1450022964,48.555,2.8651,0.46
1450022959,48.554,2.8584,0.46
1450022954,48.554,2.8628,0.47
1450022949,48.554,2.8666,0.47
1450022943,48.554,2.8612,0.47
1450022938,48.555,2.8604,0.47
1450022933,48.555,2.8666,0.48
1450022928,48.555,2.8644,0.48
1450022923,48.556,2.859,0.48
1450022918,48.555,2.8653,0.49
1450022913,48.556,2.8666,0.49
1450022907,48.556,2.8594,0.49
1450022902,48.556,2.8617,0.5
1450022897,48.557,2.8673,0.5
1450022892,48.558,2.8639,0.5
1450022887,48.557,2.8599,0.51
1450022882,48.558,2.8649,0.51
1450022876,48.557,2.8664,0.51
1450022871,48.558,2.8603,0.51
1450022866,48.558,2.8626,0.52
1450022861,48.558,2.8673,0.52
1450022856,48.558,2.8629,0.52
1450022851,48.557,2.8604,0.53
1450022845,48.556,2.8667,0.53
1450022840,48.555,2.8633,0.54
1450022835,48.555,2.8597,0.54
1450022830,48.555,2.8663,0.54
1450022825,48.555,2.8644,0.55
1450022820,48.555,2.8593,0.55
1450022814,48.556,2.8658,0.55
1450022809,48.556,2.8651,0.56
1450022804,48.556,2.8592,0.56
1450022799,48.557,2.8654,0.56
1450022794,48.557,2.866,0.57
1450022789,48.558,2.8593,0.57
1450022783,48.558,2.8645,0.57
1450022778,48.558,2.8675,0.58
1450022773,48.559,2.8607,0.58
1450022768,48.558,2.8609,0.58
1450022763,48.558,2.8671,0.59
1450022758,48.557,2.8631,0.59
1450022752,48.556,2.8592,0.59
1450022747,48.555,2.8651,0.6
1450022742,48.555,2.8668,0.6
1450022737,48.554,2.8598,0.6
1450022732,48.554,2.8614,0.61
1450022727,48.553,2.8674,0.61
1450022722,48.554,2.864,0.62
1450022716,48.553,2.8594,0.62
1450022711,48.553,2.8648,0.63
1450022706,48.552,2.8665,0.63
1450022701,48.552,2.8602,0.63
1450022696,48.552,2.8625,0.64
1450022691,48.552,2.8672,0.64
1450022686,48.553,2.8633,0.65
1450022680,48.552,2.8594,0.65
1450022675,48.552,2.8655,0.66
1450022670,48.552,2.8659,0.66
1450022665,48.551,2.8597,0.66
1450022660,48.551,2.8634,0.67
1450022655,48.552,2.8674,0.67
1450022649,48.551,2.8621,0.67
1450022644,48.55,2.8613,0.68
1450022639,48.55,2.8665,0.68
1450022634,48.55,2.8649,0.69
1450022629,48.55,2.8596,0.69
1450022624,48.55,2.8643,0.7
1450022618,48.549,2.8674,0.7
1450022613,48.548,2.861,0.71
1450022608,48.549,2.8605,0.71
1450022603,48.548,2.867,0.71
1450022598,48.548,2.8622,0.72
1450022593,48.547,2.8615,0.73
1450022587,48.547,2.8677,0.73
1450022582,48.546,2.8613,0.73
1450022577,48.546,2.8621,0.74
1450022572,48.545,2.8679,0.74
1450022567,48.546,2.8621,0.75
1450022562,48.545,2.8615,0.75
1450022556,48.545,2.8676,0.76
1450022551,48.545,2.8628,0.76
1450022546,48.547,2.8611,0.77
1450022541,48.548,2.8676,0.77
1450022536,48.55,2.866,0.78
1450022531,48.551,2.8597,0.78
1450022525,48.551,2.8659,0.78
1450022520,48.552,2.8679,0.79
1450022515,48.553,2.8607,0.8
1450022510,48.554,2.8619,0.8
1450022505,48.554,2.868,0.81
1450022500,48.554,2.8651,0.81
1450022494,48.554,2.8603,0.82
1450022489,48.555,2.8653,0.82
1450022484,48.556,2.8673,0.82
1450022479,48.557,2.8614,0.83
1450022474,48.558,2.8632,0.84
1450022469,48.558,2.8682,0.84
1450022464,48.559,2.8643,0.85
1450022458,48.56,2.8612,0.85
1450022453,48.56,2.868,0.86
1450022448,48.56,2.8668,0.86
1450022443,48.561,2.8602,0.87
1450022438,48.561,2.8659,0.87
1450022432,48.56,2.8639,0.88
1450022427,48.561,2.8624,0.89
1450022422,48.56,2.8671,0.89
1450022417,48.56,2.8602,0.89
1450022411,48.561,2.8683,0.9
1450022406,48.56,2.861,0.91
1450022401,48.56,2.8665,0.91
1450022396,48.561,2.8625,0.92
1450022390,48.561,2.8648,0.93
1450022385,48.561,2.8664,0.93
1450022380,48.562,2.8634,0.94
1450022375,48.563,2.8663,0.94
1450022369,48.562,2.8618,0.95
1450022364,48.562,2.8674,0.95
1450022359,48.561,2.8604,0.96
1450022353,48.561,2.868,0.96
1450022348,48.561,2.8602,0.97
1450022343,48.56,2.8669,0.97
1450022338,48.559,2.8629,0.98
1450022332,48.559,2.8623,0.99
1450022327,48.559,2.8665,0.99
1450022322,48.56,2.8608,0.99
1450022317,48.56,2.8681,1
1450022311,48.56,2.8598,1
1450022306,48.56,2.8662,1.02
1450022301,48.561,2.8617,1.01
1450022296,48.562,2.8648,1.02
1450022290,48.562,2.8656,1.03
1450022285,48.563,2.8617,1.03
1450022280,48.563,2.8678,1.04
1450022275,48.563,2.8594,1.04
1450022269,48.565,2.8677,1.05
1450022264,48.565,2.8597,1.05
1450022259,48.565,2.867,1.05
1450022254,48.566,2.8628,1.06
1450022248,48.566,2.8642,1.07
1450022243,48.566,2.8664,1.07
1450022238,48.567,2.8611,1.08
1450022233,48.567,2.8678,1.09
1450022227,48.567,2.8594,1.09
1450022222,48.566,2.8673,1.1
1450022217,48.568,2.8604,1.11
1450022212,48.567,2.865,1.11
1450022206,48.568,2.8635,1.11
1450022201,48.569,2.8635,1.13
1450022196,48.57,2.8654,1.13
1450022190,48.571,2.8607,1.14
1450022185,48.572,2.8679,1.14
1450022180,48.573,2.8599,1.14
1450022175,48.573,2.8675,1.15
1450022169,48.574,2.8608,1.15
1450022164,48.574,2.8647,1.16
1450022159,48.575,2.8661,1.16
1450022154,48.575,2.8617,1.17
1450022148,48.576,2.8676,1.17
1450022143,48.575,2.8604,1.19
1450022138,48.575,2.8678,1.18
1450022133,48.575,2.8599,1.19
1450022127,48.574,2.8657,1.19
1450022122,48.575,2.8628,1.2
1450022117,48.575,2.8643,1.2
1450022112,48.575,2.8646,1.21
1450022106,48.575,2.8613,1.21
1450022101,48.575,2.8677,1.22
1450022096,48.575,2.8601,1.23
1450022091,48.577,2.8674,1.24
1450022085,48.577,2.8614,1.24
1450022080,48.579,2.8653,1.24
1450022075,48.578,2.8637,1.26
1450022070,48.579,2.8623,1.25
1450022064,48.58,2.8669,1.25
1450022059,48.581,2.8609,1.27
1450022054,48.582,2.868,1.26
1450022048,48.583,2.86,1.27
1450022043,48.584,2.8673,1.28
1450022038,48.584,2.8621,1.29
1450022033,48.585,2.8649,1.29
1450022027,48.586,2.866,1.3
1450022022,48.587,2.8617,1.3
1450022017,48.587,2.8673,1.31
1450022012,48.587,2.8596,1.31
1450022006,48.588,2.8677,1.32
1450022001,48.587,2.8598,1.32
1450021996,48.587,2.867,1.32
1450021991,48.587,2.8611,1.33
1450021985,48.587,2.8655,1.34
1450021980,48.586,2.8644,1.34
1450021975,48.585,2.8621,1.35
1450021970,48.586,2.8672,1.35
1450021964,48.586,2.8598,1.36
1450021959,48.587,2.8672,1.37
1450021954,48.587,2.8601,1.37
1450021949,48.588,2.8651,1.37
1450021943,48.589,2.8634,1.38
1450021938,48.59,2.862,1.38
1450021933,48.59,2.8668,1.39
1450021928,48.59,2.8595,1.4
1450021922,48.589,2.8674,1.39
1450021917,48.589,2.8596,1.4
1450021912,48.589,2.8657,1.41
1450021907,48.588,2.8619,1.42
1450021901,48.587,2.8642,1.42
1450021896,48.587,2.8636,1.42
1450021891,48.586,2.8625,1.43
1450021885,48.587,2.867,1.43
1450021880,48.586,2.8591,1.44
1450021875,48.585,2.8671,1.44
1450021870,48.584,2.8593,1.46
1450021864,48.584,2.8665,1.46
1450021859,48.583,2.8623,1.46
1450021854,48.583,2.8634,1.46
1450021849,48.582,2.8645,1.47
1450021843,48.583,2.8617,1.47
1450021838,48.583,2.8672,1.48
1450021833,48.585,2.8593,1.48
1450021828,48.585,2.8667,1.49
1450021822,48.585,2.8598,1.48
1450021817,48.587,2.8641,1.49
1450021812,48.588,2.8652,1.49
1450021807,48.59,2.8615,1.51
1450021801,48.592,2.8675,1.51
1450021796,48.592,2.8595,1.51
1450021791,48.592,2.8666,1.52
1450021786,48.592,2.8606,1.53
1450021780,48.593,2.8637,1.54
1450021775,48.594,2.8643,1.53
1450021770,48.594,2.8621,1.55
1450021765,48.594,2.867,1.54
1450021759,48.595,2.8593,1.55
1450021754,48.594,2.8667,1.56
1450021749,48.594,2.8589,1.57
1450021744,48.594,2.8666,1.56
1450021738,48.594,2.8608,1.58
1450021733,48.594,2.8644,1.57
1450021728,48.593,2.8644,1.58
1450021723,48.593,2.8611,1.59
1450021717,48.593,2.8659,1.59
1450021712,48.594,2.8588,1.6
1450021707,48.593,2.8669,1.6
1450021702,48.593,2.86,1.6
1450021696,48.595,2.8651,1.61
1450021691,48.594,2.8635,1.61
1450021686,48.595,2.8622,1.63
1450021681,48.595,2.8664,1.63
1450021675,48.595,2.8593,1.63
1450021670,48.594,2.867,1.64
1450021665,48.593,2.859,1.64
1450021659,48.593,2.8654,1.65
1450021654,48.593,2.8601,1.65
1450021649,48.594,2.864,1.65
1450021644,48.594,2.8622,1.67
1450021638,48.595,2.8626,1.66
1450021633,48.595,2.8658,1.67
1450021628,48.596,2.8596,1.68
1450021623,48.596,2.8666,1.67
1450021617,48.598,2.8586,1.7
1450021612,48.598,2.8667,1.68
1450021607,48.599,2.8588,1.7
1450021601,48.6,2.8661,1.69
1450021596,48.601,2.86,1.71
1450021591,48.602,2.8649,1.7
1450021586,48.602,2.8636,1.7
1450021580,48.603,2.8618,1.72
1450021575,48.603,2.8654,1.73
1450021570,48.604,2.8591,1.72
1450021565,48.603,2.8669,1.72
1450021559,48.603,2.8592,1.73
1450021554,48.602,2.8654,1.73
1450021549,48.602,2.8622,1.73
1450021544,48.602,2.8624,1.75
1450021538,48.602,2.8658,1.75
1450021533,48.601,2.8591,1.76
1450021528,48.601,2.8666,1.76
1450021523,48.601,2.8587,1.77
1450021517,48.602,2.8644,1.78
1450021512,48.602,2.8614,1.77
1450021507,48.603,2.8631,1.78
1450021502,48.603,2.8637,1.77
1450021496,48.604,2.8616,1.8
1450021491,48.605,2.8636,1.79
1450021486,48.606,2.86,1.79
1450021480,48.606,2.8664,1.8
1450021475,48.607,2.859,1.8
1450021470,48.607,2.8667,1.81
1450021465,48.607,2.8586,1.8
1450021459,48.608,2.8656,1.82
1450021454,48.608,2.8604,1.82
1450021449,48.609,2.8629,1.82
1450021444,48.609,2.8643,1.83
1450021438,48.61,2.8594,1.84
1450021433,48.61,2.8668,1.84
1450021428,48.61,2.8586,1.85
1450021423,48.611,2.8661,1.86
1450021417,48.611,2.8612,1.86
1450021412,48.612,2.8634,1.86
1450021407,48.612,2.8629,1.87
1450021402,48.612,2.8603,1.87
1450021396,48.613,2.8664,1.88
1450021391,48.615,2.8585,1.88
1450021386,48.615,2.8665,1.87
1450021381,48.617,2.8591,1.88
1450021375,48.616,2.8657,1.88
1450021370,48.617,2.8602,1.89
1450021365,48.617,2.8629,1.89
1450021360,48.617,2.864,1.9
1450021354,48.616,2.8614,1.91
1450021349,48.616,2.8656,1.91
1450021344,48.615,2.8596,1.91
1450021338,48.615,2.8663,1.91
1450021333,48.615,2.8588,1.92
1450021328,48.615,2.8662,1.93
1450021323,48.615,2.8592,1.91
1450021317,48.614,2.8652,1.95
1450021312,48.615,2.8626,1.94
1450021307,48.615,2.8622,1.94
1450021302,48.616,2.8644,1.94
1450021296,48.615,2.8606,1.97
1450021291,48.616,2.866,1.96
1450021286,48.616,2.8592,1.97
1450021280,48.617,2.8667,1.98
1450021275,48.616,2.8587,1.98
1450021270,48.617,2.8658,1.97
1450021265,48.618,2.8598,1.98
1450021259,48.618,2.8646,1.97
1450021254,48.617,2.8612,1.99
1450021249,48.617,2.8632,1.97
1450021244,48.616,2.8646,2
1450021238,48.615,2.8598,1.99
1450021233,48.615,2.8663,2.01
1450021228,48.616,2.858,2.01
1450021223,48.615,2.8662,2.01
1450021217,48.616,2.8587,2.03
1450021212,48.617,2.8653,2.02
1450021207,48.617,2.86,2.03
1450021201,48.618,2.8641,2.03
1450021196,48.618,2.8618,2.05
1450021191,48.618,2.8611,2.03
1450021186,48.616,2.8652,2.06
1450021180,48.616,2.8583,2.05
1450021175,48.615,2.8663,2.04
1450021170,48.615,2.8581,2.07
1450021165,48.614,2.8658,2.05
1450021159,48.613,2.8603,2.07
1450021154,48.614,2.8632,2.07
1450021149,48.614,2.864,2.09
1450021144,48.614,2.8586,2.07
1450021138,48.615,2.8661,2.08
1450021133,48.615,2.858,2.07
1450021128,48.616,2.8655,2.07
1450021123,48.616,2.8593,2.1
1450021117,48.616,2.8638,2.08
1450021112,48.616,2.861,2.11
1450021107,48.616,2.8609,2.1
1450021102,48.616,2.8645,2.11
1450021096,48.615,2.8581,2.12
1450021091,48.615,2.8661,2.13
1450021086,48.614,2.8581,2.13
1450021081,48.614,2.8659,2.12
1450021075,48.615,2.8583,2.13
1450021070,48.615,2.8649,2.13
1450021065,48.615,2.8616,2.13
1450021059,48.616,2.862,2.15
1450021054,48.616,2.8654,2.15
1450021049,48.616,2.8592,2.17
1450021044,48.616,2.8661,2.15
1450021038,48.616,2.858,2.16
1450021033,48.617,2.866,2.15
1450021028,48.618,2.858,2.17
1450021023,48.618,2.8646,2.16
1450021017,48.618,2.8608,2.17
1450021012,48.62,2.863,2.16
1450021007,48.62,2.8644,2.17
1450021002,48.62,2.8599,2.18
1450020996,48.62,2.8658,2.19
1450020991,48.62,2.858,2.2
1450020986,48.621,2.8661,2.19
1450020981,48.62,2.8585,2.2
1450020975,48.619,2.8639,2.2
1450020970,48.619,2.8616,2.19
1450020965,48.619,2.8624,2.2
1450020959,48.618,2.8651,2.21
1450020954,48.619,2.8591,2.24
1450020949,48.618,2.8659,2.23
1450020944,48.618,2.8582,2.21
1450020938,48.617,2.8659,2.24
1450020933,48.617,2.859,2.23
1450020928,48.617,2.8642,2.23
1450020923,48.616,2.8623,2.24
1450020917,48.616,2.8614,2.23
1450020912,48.616,2.864,2.26
1450020907,48.615,2.8587,2.26
1450020902,48.615,2.8666,2.23
1450020896,48.615,2.8586,2.26
1450020891,48.614,2.8651,2.25
1450020886,48.615,2.8592,2.27
1450020881,48.615,2.8638,2.26
1450020875,48.616,2.861,2.27
1450020870,48.617,2.8624,2.29
1450020865,48.618,2.8633,2.29
1450020859,48.618,2.8608,2.28
1450020854,48.619,2.8658,2.29
1450020849,48.621,2.8582,2.31
1450020844,48.622,2.8657,2.3
1450020838,48.622,2.8585,2.29
1450020833,48.623,2.8647,2.29
1450020828,48.624,2.86,2.28
1450020823,48.624,2.8635,2.31
1450020817,48.624,2.8637,2.31
1450020812,48.624,2.8603,2.32
1450020807,48.624,2.866,2.32
1450020802,48.624,2.8582,2.33
1450020796,48.624,2.8663,2.33
1450020791,48.625,2.8588,2.33
1450020786,48.625,2.8645,2.32
1450020781,48.626,2.8605,2.34
1450020775,48.627,2.8631,2.33
1450020770,48.628,2.8642,2.35
1450020765,48.629,2.8599,2.34
1450020760,48.63,2.8659,2.38
1450020754,48.632,2.8578,2.35
1450020749,48.632,2.8662,2.35
1450020744,48.632,2.858,2.35
1450020738,48.633,2.8654,2.35
1450020733,48.634,2.861,2.38
1450020728,48.633,2.8626,2.37
1450020723,48.632,2.8628,2.39
1450020717,48.631,2.861,2.37
1450020712,48.631,2.8643,2.39
1450020707,48.631,2.8593,2.39
1450020702,48.631,2.8663,2.37
1450020696,48.631,2.8579,2.38
1450020691,48.631,2.8658,2.38
1450020686,48.631,2.8598,2.39
1450020681,48.632,2.8634,2.41
1450020675,48.633,2.8635,2.41
1450020670,48.632,2.8604,2.4
1450020665,48.632,2.8651,2.37
1450020660,48.633,2.8588,2.41
1450020654,48.633,2.8659,2.41
1450020649,48.633,2.8582,2.44
1450020644,48.633,2.8657,2.41
1450020639,48.633,2.8607,2.4
1450020633,48.632,2.8631,2.44
1450020628,48.632,2.8623,2.43
1450020623,48.633,2.8613,2.45
1450020617,48.633,2.8642,2.43
1450020612,48.633,2.86,2.42
1450020607,48.634,2.8655,2.45
1450020602,48.634,2.8582,2.46
1450020596,48.634,2.8663,2.45
1450020591,48.635,2.8595,2.44
1450020586,48.636,2.8641,2.44
1450020581,48.637,2.8629,2.47
1450020575,48.636,2.8614,2.43
1450020570,48.637,2.8631,2.45
1450020565,48.637,2.8599,2.47
1450020560,48.636,2.8665,2.47
1450020554,48.636,2.8582,2.46
1450020549,48.636,2.8661,2.46
1450020544,48.636,2.8602,2.45
1450020539,48.636,2.8635,2.47
1450020533,48.636,2.8622,2.47
1450020528,48.636,2.8621,2.49
1450020523,48.637,2.8642,2.49
1450020517,48.636,2.859,2.49
1450020512,48.636,2.8666,2.5
1450020507,48.636,2.8585,2.5
1450020502,48.636,2.8655,2.51
1450020496,48.636,2.8594,2.51
1450020491,48.636,2.8642,2.51
1450020486,48.635,2.8612,2.5
1450020481,48.635,2.8613,2.52
1450020475,48.636,2.8647,2.52
1450020470,48.636,2.8586,2.51
1450020465,48.636,2.8665,2.53
1450020460,48.638,2.8581,2.51
1450020454,48.638,2.8663,2.52
1450020449,48.638,2.8588,2.54
1450020444,48.638,2.8655,2.53
1450020438,48.639,2.86,2.53
1450020433,48.639,2.8627,2.54
1450020428,48.638,2.8657,2.54
1450020423,48.639,2.8598,2.54
1450020417,48.639,2.8668,2.53
1450020412,48.639,2.8587,2.54
1450020407,48.64,2.8669,2.54
1450020402,48.64,2.8588,2.57
1450020396,48.64,2.8664,2.54
1450020391,48.641,2.8594,2.55
1450020386,48.641,2.8641,2.57
1450020381,48.642,2.8628,2.55
1450020375,48.643,2.8607,2.57
1450020370,48.643,2.8661,2.55
1450020365,48.642,2.8595,2.57
1450020360,48.643,2.8669,2.58
1450020354,48.642,2.8589,2.6
1450020349,48.642,2.8662,2.56
1450020344,48.642,2.8617,2.59
1450020339,48.642,2.8636,2.58
1450020333,48.641,2.8653,2.59
1450020328,48.641,2.8605,2.61
1450020323,48.641,2.8671,2.57
1450020318,48.641,2.8586,2.59
1450020312,48.641,2.866,2.58
1450020307,48.641,2.8606,2.58
1450020302,48.641,2.8649,2.6
1450020297,48.64,2.8648,2.58
1450020291,48.64,2.8617,2.62
1450020286,48.64,2.8664,2.59
1450020281,48.639,2.86,2.58
1450020275,48.639,2.8672,2.63
1450020270,48.639,2.8591,2.58
1450020265,48.639,2.8656,2.62
1450020260,48.639,2.8621,2.62
1450020254,48.639,2.8642,2.61
1450020249,48.638,2.8659,2.63
1450020244,48.638,2.8625,2.61
1450020239,48.637,2.867,2.6
1450020233,48.638,2.8598,2.64
1450020228,48.637,2.8677,2.64
1450020223,48.637,2.8596,2.62
1450020218,48.637,2.8666,2.6
1450020212,48.636,2.8616,2.64
1450020207,48.636,2.8636,2.64
1450020202,48.636,2.8654,2.63
1450020197,48.636,2.8608,2.62
1450020191,48.636,2.8677,2.64
1450020186,48.636,2.8599,2.66
1450020181,48.635,2.8682,2.62
1450020175,48.635,2.8602,2.65
1450020170,48.634,2.8664,2.62
1450020165,48.634,2.8647,2.63
1450020160,48.634,2.8635,2.66
1450020154,48.633,2.8667,2.64
1450020149,48.632,2.8615,2.67
1450020144,48.632,2.8678,2.67
1450020139,48.632,2.8602,2.64
1450020133,48.631,2.8685,2.7
1450020128,48.631,2.8608,2.68
1450020123,48.63,2.8677,2.67
1450020118,48.63,2.8644,2.67
1450020112,48.629,2.8663,2.67
1450020107,48.629,2.8643,2.67
1450020102,48.629,2.8649,2.69
1450020096,48.629,2.868,2.68
1450020091,48.629,2.862,2.67
1450020086,48.629,2.8694,2.7
1450020081,48.629,2.8611,2.66
1450020075,48.628,2.8686,2.68
1450020070,48.628,2.8623,2.69
1450020065,48.627,2.8663,2.69
1450020060,48.626,2.866,2.66
1450020054,48.626,2.8648,2.66
1450020049,48.626,2.8681,2.67
1450020044,48.625,2.8621,2.71
1450020039,48.625,2.8695,2.7
1450020033,48.625,2.8623,2.69
1450020028,48.625,2.8694,2.68
1450020023,48.626,2.8639,2.68
1450020018,48.626,2.8682,2.67
1450020012,48.625,2.8642,2.71
1450020007,48.625,2.8669,2.67
1450020002,48.625,2.868,2.7
1450019996,48.625,2.8655,2.68
1450019991,48.624,2.8711,2.68
1450019986,48.624,2.8632,2.68
1450019981,48.625,2.8714,2.69
1450019975,48.626,2.8632,2.68
1450019970,48.627,2.8711,2.7
1450019965,48.627,2.8646,2.69
1450019960,48.627,2.869,2.7
1450019954,48.628,2.8679,2.66
1450019949,48.628,2.8663,2.7
1450019944,48.628,2.8717,2.71
1450019939,48.628,2.8653,2.7
1450019933,48.627,2.8725,2.71
1450019928,48.627,2.8648,2.69
1450019923,48.626,2.8722,2.7
1450019918,48.626,2.8679,2.7
1450019912,48.625,2.8699,2.7
1450019907,48.625,2.872,2.73
1450019902,48.624,2.8662,2.7
1450019897,48.624,2.8745,2.69
1450019891,48.622,2.8666,2.69
1450019886,48.622,2.8748,2.71
1450019881,48.621,2.8692,2.69
1450019875,48.621,2.8746,2.7
1450019870,48.621,2.8721,2.74
1450019865,48.621,2.873,2.71
1450019860,48.621,2.8753,2.7
1450019854,48.621,2.8729,2.72
1450019849,48.621,2.8788,2.73
1450019844,48.621,2.8727,2.71
